,id,lot_front,lot_area,overall_qual,age,remod_age,exter_qual,bsmt_qual,heating_qc,total_bsmt_sf,1st_flr_sf,gr_liv_area,kitchen_qual,garage_finish,fireplace_qu,total_bsmt_sf_class,neighborhood_class,gr_liv_area_class,sale_price,garage_area,bsmtfin_sf1,tot_rms_abv_grd
2433,442,102.0,13514,9,1,1,5,5,5,1774.0,1808,1808,5,3,4,1,1,0,,850.0,1142.0,7
2434,1693,110.0,13440,8,1,0,4,5,5,1108.0,1148,2550,5,3,4,0,1,0,,670.0,0.0,11
2435,1468,70.0,8750,7,14,13,4,4,5,915.0,933,1908,4,1,3,0,0,0,,493.0,642.0,8
2436,1430,69.54596100278552,11500,6,42,42,3,4,5,1182.0,1643,1643,3,1,4,0,0,0,,438.0,262.0,6
2437,2605,60.0,10800,5,106,36,3,3,3,954.0,1766,2414,3,1,4,0,0,0,,520.0,664.0,10
2438,1529,54.0,7609,8,83,11,4,2,5,798.0,798,1512,4,1,4,0,0,0,,180.0,406.0,7
2439,335,69.54596100278552,26142,5,48,48,3,3,3,1188.0,1188,1188,3,1,0,0,0,0,,312.0,593.0,6
2440,1287,57.0,9184,5,60,3,3,3,5,780.0,948,1323,3,1,0,0,0,0,,400.0,0.0,6
2441,31,21.0,1680,5,39,39,3,3,3,525.0,525,1092,3,1,0,0,0,0,,320.0,300.0,6
2442,1785,79.0,9416,7,0,0,5,5,5,1726.0,1726,1726,5,3,4,1,0,0,,786.0,1126.0,8
2443,82,70.0,8400,6,30,29,3,4,3,650.0,888,1564,3,1,3,0,0,0,,476.0,0.0,7
2444,2620,60.0,12144,4,56,56,3,3,4,910.0,910,1521,4,1,0,0,0,0,,597.0,455.0,6
2445,252,94.0,10402,7,1,1,3,4,5,1226.0,1226,1226,4,2,0,0,0,0,,740.0,0.0,6
2446,721,69.54596100278552,3300,4,99,59,3,3,5,624.0,816,816,3,0,4,0,0,0,,0.0,0.0,5
2447,2165,64.0,8334,6,1,0,4,4,5,1330.0,1330,1330,4,3,4,0,0,0,,437.0,0.0,6
2448,2316,70.0,11207,6,9,9,3,4,4,802.0,802,1511,3,3,3,0,0,0,,413.0,714.0,8
2449,775,69.54596100278552,7252,5,27,27,3,4,3,858.0,858,858,3,1,0,0,0,0,,576.0,685.0,5
2450,1558,120.0,18000,3,73,58,2,3,3,894.0,894,894,3,2,0,0,0,0,,1248.0,0.0,6
2451,17,152.0,12134,8,22,5,4,4,4,559.0,1080,1752,3,2,0,0,0,0,,492.0,427.0,8
2452,1022,85.0,14450,7,29,29,4,4,3,1782.0,1782,1782,4,3,3,1,0,0,,551.0,864.0,6
2453,925,54.0,7681,5,88,59,3,3,5,731.0,820,1343,3,1,4,0,0,0,,186.0,0.0,7
2454,438,87.0,11146,8,3,3,4,5,5,1709.0,1717,1717,4,2,4,1,1,0,,908.0,0.0,7
2455,1270,70.0,7910,5,48,48,3,3,4,1075.0,1507,1507,3,1,0,0,0,0,,404.0,666.0,7
2456,1272,80.0,8000,5,46,46,3,3,3,1027.0,1027,1027,3,1,0,0,0,0,,299.0,520.0,6
2457,215,60.0,6048,5,100,60,3,3,4,856.0,936,1680,3,1,4,0,0,0,,450.0,736.0,7
2458,266,44.0,9548,7,7,7,4,4,5,941.0,941,1829,4,2,3,0,0,0,,613.0,483.0,7
2459,2402,74.0,10927,8,1,1,4,4,5,1058.0,1058,1904,5,3,4,0,1,0,,736.0,546.0,8
2460,1250,60.0,7350,5,57,57,3,3,3,952.0,952,952,3,1,0,0,0,0,,840.0,852.0,4
2461,1984,50.0,5925,4,70,7,3,2,3,907.0,1131,1131,3,1,0,0,0,0,,672.0,168.0,7
2462,1279,60.0,7200,5,53,41,3,3,4,768.0,1024,1588,3,1,0,0,0,0,,480.0,370.0,6
2463,377,69.54596100278552,12388,7,29,18,3,4,3,1043.0,1539,2673,4,2,3,0,0,1,,441.0,602.0,9
2464,1252,71.0,8838,5,51,26,3,0,4,0.0,1764,1764,3,3,3,0,0,0,,301.0,0.0,7
2465,2156,80.0,10000,8,12,11,4,4,5,1220.0,1220,2090,4,2,3,0,0,0,,556.0,1079.0,8
2466,499,98.0,12203,8,11,10,4,4,5,1225.0,1276,2612,4,3,3,0,1,1,,676.0,854.0,8
2467,1374,115.0,21286,5,60,58,3,3,3,720.0,720,1271,3,1,4,0,0,0,,312.0,0.0,7
2468,2898,69.54596100278552,11170,7,16,15,3,4,5,1216.0,1298,2514,3,3,0,0,0,0,,693.0,1216.0,8
2469,401,70.0,10500,4,38,38,3,3,4,864.0,864,864,3,1,0,0,0,0,,576.0,524.0,4
2470,2721,88.0,13125,5,49,6,3,3,5,1134.0,1803,1803,3,2,3,0,0,0,,484.0,168.0,8
2471,2078,102.0,12671,6,53,13,3,4,5,1288.0,2422,2422,4,3,4,0,0,0,,527.0,353.0,6
2472,2589,80.0,13600,5,51,51,3,3,4,1056.0,1056,1056,3,3,0,0,0,0,,300.0,144.0,6
2473,1946,113.0,21281,5,72,0,3,3,4,666.0,1308,3086,4,1,0,0,0,1,,1200.0,0.0,9
2474,1334,59.0,5870,6,108,8,3,3,5,554.0,736,1290,3,1,0,0,0,0,,200.0,0.0,6
2475,2781,118.0,13704,7,5,4,4,4,5,1541.0,1541,1541,4,2,3,0,0,0,,843.0,0.0,6
2476,431,94.0,12220,10,0,0,5,5,5,2006.0,2020,2020,5,3,4,1,1,0,,900.0,1436.0,9
2477,576,61.0,3782,8,28,28,4,4,3,1226.0,1226,1226,4,3,3,0,0,0,,484.0,960.0,4
2478,1474,65.0,8450,7,5,5,4,4,5,856.0,856,1710,4,2,0,0,0,0,,548.0,706.0,8
2479,2254,69.54596100278552,8750,7,32,32,3,3,3,852.0,918,918,3,1,0,0,0,0,,360.0,224.0,4
2480,2155,90.0,11248,9,5,5,4,4,5,1626.0,1668,1668,4,3,3,0,0,0,,702.0,1059.0,7
2481,885,67.0,8777,4,60,6,3,0,5,0.0,1126,1126,4,3,0,0,0,0,,520.0,0.0,5
2482,643,53.0,8128,6,55,55,3,3,4,1062.0,1062,1062,3,1,0,0,0,0,,297.0,490.0,6
2483,1944,60.0,9600,5,58,4,3,3,3,845.0,893,893,4,1,0,0,0,0,,576.0,220.0,4
2484,480,61.0,10125,7,5,5,4,4,5,846.0,846,1594,4,3,4,0,0,0,,434.0,0.0,7
2485,2845,76.0,11388,4,96,13,3,3,3,616.0,1055,1273,4,1,0,0,0,0,,275.0,0.0,5
2486,2387,101.0,14215,8,1,0,4,5,5,1158.0,1158,2376,4,2,4,0,1,0,,853.0,0.0,9
2487,2407,40.0,6792,7,1,0,4,4,5,1368.0,1368,1368,4,2,4,0,1,0,,474.0,0.0,6
2488,2527,90.0,11700,6,38,38,3,3,4,708.0,708,1416,3,2,3,0,0,0,,776.0,404.0,7
2489,2514,69.54596100278552,4447,7,3,3,4,4,5,530.0,530,1080,4,2,0,0,0,0,,496.0,0.0,4
2490,629,120.0,13560,6,41,41,3,2,4,1392.0,1392,1392,3,2,3,0,0,0,,576.0,0.0,5
2491,80,69.54596100278552,9453,7,17,7,4,4,5,996.0,1014,1744,4,2,0,0,0,0,,457.0,402.0,7
2492,1876,69.54596100278552,10355,5,40,40,3,3,3,1214.0,1214,1214,3,2,2,0,0,0,,318.0,695.0,5
2493,1546,60.0,6000,6,68,2,3,2,4,720.0,760,1090,3,1,0,0,0,0,,240.0,0.0,5
2494,2518,69.54596100278552,11250,6,29,29,4,4,3,1208.0,1208,1208,3,2,3,0,0,0,,546.0,767.0,6
2495,2347,69.54596100278552,10464,6,26,26,3,4,3,988.0,1102,1102,3,2,3,0,0,0,,582.0,850.0,5
2496,783,65.0,25095,5,41,6,3,3,5,1437.0,1473,1473,5,1,4,0,0,0,,452.0,1324.0,5
2497,1322,60.0,11340,2,88,58,2,2,3,723.0,723,1086,3,1,0,0,0,0,,400.0,0.0,5
2498,194,50.0,5000,4,85,60,3,3,3,765.0,765,765,4,1,0,0,0,0,,200.0,188.0,4
2499,1770,95.0,11787,7,11,10,4,4,5,1379.0,1383,2398,4,3,3,0,1,0,,834.0,719.0,8
2500,2143,60.0,7200,5,35,7,3,3,4,864.0,864,864,5,3,0,0,0,0,,576.0,671.0,5
2501,1229,69.54596100278552,13700,7,43,20,3,3,3,864.0,902,1820,4,1,4,0,0,0,,492.0,454.0,8
2502,511,85.0,10130,8,2,2,4,4,5,1702.0,1702,1702,4,2,4,1,0,0,,844.0,1294.0,7
2503,46,44.0,6371,7,1,0,4,4,5,1358.0,1358,1358,4,2,4,0,1,0,,484.0,733.0,6
2504,1348,51.0,6120,7,77,58,3,3,4,952.0,1022,1774,3,1,3,0,0,0,,468.0,0.0,8
2505,2465,65.0,8125,7,1,0,4,4,5,756.0,756,1553,4,2,0,0,0,0,,615.0,0.0,6
2506,387,69.54596100278552,8470,8,7,7,4,4,5,972.0,972,1811,4,2,4,0,0,0,,565.0,225.0,7
2507,873,70.0,8750,7,12,11,4,4,5,1417.0,1417,1417,4,1,3,0,0,0,,511.0,1111.0,7
2508,1918,65.0,6860,5,51,51,3,3,5,1008.0,1008,1008,2,1,0,0,0,0,,308.0,908.0,6
2509,2764,80.0,10041,8,14,14,4,4,5,908.0,927,1915,4,3,3,0,0,0,,506.0,789.0,8
2510,2184,64.0,6400,5,48,7,3,3,5,960.0,960,960,2,1,0,0,0,0,,392.0,77.0,4
2511,934,24.0,1488,6,29,17,3,4,3,561.0,561,1229,4,3,3,0,0,0,,462.0,471.0,5
2512,1920,70.0,8176,5,49,15,3,3,2,1056.0,1056,1056,3,2,0,0,0,0,,308.0,846.0,6
2513,2631,69.0,7590,6,40,40,3,3,3,660.0,660,1348,3,2,2,0,0,0,,453.0,512.0,6
2514,1768,104.0,21535,10,13,12,5,5,5,2444.0,2444,4316,5,3,5,1,1,1,,832.0,1455.0,10
2515,2040,40.0,4800,4,91,17,3,3,5,1196.0,1196,1196,3,1,0,0,0,0,,440.0,197.0,5
2516,1749,59.0,11796,7,3,2,4,4,5,847.0,847,1959,4,3,4,0,0,0,,434.0,0.0,8
2517,834,69.54596100278552,16698,7,17,16,4,4,4,1449.0,944,1759,4,1,3,0,0,0,,525.0,800.0,7
2518,1457,69.54596100278552,10400,7,7,7,4,4,5,1257.0,1290,2161,4,2,3,0,0,0,,570.0,0.0,8
2519,79,50.0,7175,6,26,26,3,4,3,744.0,752,752,3,1,0,0,0,0,,264.0,623.0,4
2520,2302,76.0,8314,5,25,25,3,3,3,816.0,816,816,3,1,0,0,0,0,,264.0,546.0,5
2521,1817,69.54596100278552,9180,5,24,24,3,4,4,840.0,884,884,4,2,0,0,0,0,,504.0,747.0,5
2522,2755,86.0,11210,7,1,0,4,4,5,1614.0,1614,1614,4,2,0,0,0,0,,865.0,20.0,7
2523,359,69.54596100278552,8803,6,15,14,3,4,4,707.0,707,1516,4,3,3,0,0,0,,409.0,600.0,7
2524,2059,86.0,8665,5,39,39,3,3,3,876.0,897,897,3,2,0,0,0,0,,264.0,168.0,5
2525,2092,116.0,13474,7,17,16,4,4,4,700.0,1122,2243,4,2,3,0,0,0,,746.0,700.0,8
2526,2516,60.0,7180,8,5,4,4,4,5,1568.0,1568,1568,4,2,3,0,0,0,,564.0,0.0,6
2527,150,60.0,10950,5,58,58,3,3,3,864.0,1064,1064,2,1,0,0,0,0,,318.0,339.0,4
2528,1656,80.0,10793,5,38,38,3,3,5,780.0,780,1620,3,3,0,0,0,0,,462.0,493.0,7
2529,83,70.0,9800,5,90,60,3,3,3,816.0,1012,1012,3,1,0,0,0,0,,429.0,0.0,5
2530,2411,65.0,10237,6,1,0,4,4,5,1316.0,1316,1316,4,3,4,0,0,0,,397.0,28.0,6
2531,795,69.54596100278552,11500,4,52,52,3,0,5,0.0,845,845,3,1,0,0,0,0,,290.0,0.0,5
2532,2312,69.54596100278552,13006,7,9,9,3,4,4,964.0,993,2236,4,3,3,0,0,0,,642.0,0.0,8
2533,2917,21.0,1533,5,36,36,3,4,5,630.0,630,630,5,0,0,0,0,0,,0.0,553.0,3
2534,1624,63.0,7875,7,11,11,4,4,4,691.0,691,1553,4,3,0,0,0,0,,420.0,414.0,6
2535,2215,78.0,12168,8,73,9,3,4,3,965.0,1940,3194,3,1,4,0,0,1,,380.0,428.0,10
2536,1211,80.0,9200,6,43,43,3,3,3,1136.0,1136,1136,3,2,4,0,0,0,,384.0,892.0,5
2537,1485,69.54596100278552,4438,6,4,4,4,4,5,848.0,848,848,4,3,4,0,0,0,,420.0,662.0,4
2538,1024,90.0,13068,6,32,32,3,4,3,1211.0,1211,1211,4,3,1,0,0,0,,461.0,890.0,6
2539,570,69.54596100278552,4217,6,1,1,4,4,5,1145.0,1256,1256,4,3,4,0,0,0,,641.0,962.0,5
2540,2874,50.0,7000,6,80,56,3,3,5,861.0,861,1285,3,3,0,0,0,0,,506.0,374.0,6
2541,700,60.0,6600,5,117,44,3,3,3,994.0,1378,2372,3,2,0,0,0,0,,432.0,0.0,11
2542,2756,73.0,8990,7,0,0,4,4,5,1498.0,1498,1498,4,2,0,0,0,0,,675.0,0.0,5
2543,2022,47.0,7755,6,89,12,3,3,5,1100.0,1100,2264,3,1,0,0,0,0,,408.0,0.0,8
2544,583,69.54596100278552,10382,7,36,36,3,4,5,1107.0,1107,2090,3,2,3,0,0,0,,484.0,859.0,7
2545,2392,85.0,11924,9,1,0,5,5,5,1175.0,1182,2324,5,3,4,0,1,0,,736.0,998.0,11
2546,2424,69.54596100278552,3072,7,2,2,4,4,5,1375.0,1414,1414,4,3,3,0,0,0,,398.0,0.0,6
2547,212,60.0,9900,5,95,60,2,3,3,1212.0,1212,1392,3,0,0,0,0,0,,0.0,1026.0,6
2548,736,50.0,6000,5,84,12,3,3,5,884.0,884,1348,3,1,2,0,0,0,,216.0,0.0,5
2549,1610,69.54596100278552,11075,5,39,39,3,3,5,784.0,1168,1968,3,2,1,0,0,0,,530.0,562.0,7
2550,890,80.0,10682,4,49,38,3,3,3,1014.0,1149,1149,3,3,0,0,0,0,,544.0,399.0,7
2551,467,149.0,12589,6,4,4,4,4,5,742.0,742,1484,4,3,4,0,0,0,,390.0,0.0,8
2552,578,80.0,9600,8,33,33,4,3,5,392.0,1487,2499,3,1,4,0,0,0,,527.0,0.0,5
2553,1747,65.0,16219,7,3,2,4,4,5,835.0,1119,1119,4,3,0,0,0,0,,437.0,779.0,5
2554,1149,55.0,7892,6,15,15,4,4,5,1199.0,1199,1199,4,2,0,0,0,0,,530.0,300.0,5
2555,2758,90.0,13377,6,0,0,4,4,4,1836.0,1846,1846,4,2,4,1,0,0,,495.0,1576.0,7
2556,857,69.54596100278552,7000,5,31,4,4,3,5,864.0,864,864,3,1,0,0,0,0,,336.0,646.0,6
2557,2219,70.0,10570,8,75,13,4,4,3,853.0,1549,2727,4,1,3,0,0,1,,440.0,297.0,10
2558,733,69.54596100278552,8854,6,93,59,3,3,2,952.0,952,952,2,1,4,0,0,0,,192.0,0.0,4
2559,2909,41.0,2665,5,29,29,3,4,3,264.0,616,1304,3,2,3,0,0,0,,336.0,0.0,5
2560,1798,75.0,9000,8,1,1,4,4,5,1088.0,1088,1959,4,2,4,0,0,0,,1025.0,0.0,8
2561,235,124.0,18600,3,72,20,3,3,3,972.0,1052,1610,2,2,4,0,0,0,,480.0,288.0,8
2562,2366,24.0,2160,5,33,33,3,3,4,765.0,765,1365,4,1,2,0,0,0,,440.0,402.0,7
2563,1027,75.0,9743,5,39,39,3,3,4,720.0,720,1308,3,1,0,0,0,0,,484.0,280.0,7
2564,1195,65.0,8125,5,43,3,4,3,5,912.0,925,925,3,1,0,0,0,0,,576.0,260.0,5
2565,1303,62.0,7311,2,62,58,3,3,3,407.0,407,407,3,1,0,0,0,0,,297.0,0.0,3
2566,148,80.0,10032,6,51,51,3,3,5,1244.0,1580,1580,3,1,4,0,0,0,,440.0,734.0,6
2567,608,115.0,10500,5,45,45,3,3,3,1292.0,1292,1292,3,1,4,0,0,0,,520.0,998.0,6
2568,2515,114.0,8314,7,9,8,4,4,5,569.0,854,1694,4,1,3,0,0,0,,434.0,0.0,6
2569,821,61.0,10226,8,1,1,4,5,5,1622.0,1630,1630,5,2,4,0,0,0,,860.0,0.0,8
2570,2500,121.0,16059,8,15,14,4,4,5,1288.0,1301,2417,4,1,3,0,1,0,,462.0,0.0,9
2571,745,51.0,6120,5,84,10,3,3,4,960.0,995,995,3,1,0,0,0,0,,264.0,0.0,5
2572,741,51.0,6120,5,73,59,3,3,3,927.0,1067,1539,3,1,0,0,0,0,,576.0,0.0,5
2573,1611,69.54596100278552,56600,5,108,58,3,3,5,686.0,1150,1836,3,1,0,0,0,0,,288.0,0.0,7
2574,2532,75.0,9750,5,39,39,3,3,4,980.0,980,980,3,3,0,0,0,0,,384.0,400.0,6
2575,1081,69.54596100278552,3940,7,5,5,4,4,5,1415.0,1455,1455,4,3,3,0,0,0,,644.0,1073.0,6
2576,1692,107.0,13641,9,0,0,5,5,5,1934.0,1943,2656,5,2,4,1,1,1,,1040.0,1304.0,8
2577,2520,36.0,3640,8,26,26,4,4,3,1036.0,1036,1036,4,3,3,0,0,0,,484.0,860.0,4
2578,276,75.0,9825,5,45,45,3,0,3,0.0,1664,1664,3,0,0,0,0,0,,0.0,0.0,8
2579,1992,60.0,9600,5,82,13,3,3,4,702.0,842,1472,4,1,0,0,0,0,,250.0,0.0,6
2580,663,90.0,5400,2,69,59,2,2,4,416.0,599,599,4,0,0,0,0,0,,0.0,0.0,4
2581,418,24.0,2104,7,33,33,3,3,3,836.0,836,836,3,1,0,0,0,0,,345.0,536.0,5
2582,1733,63.0,9729,6,1,0,4,4,5,698.0,698,1746,4,1,4,0,0,0,,350.0,0.0,6
2583,2359,80.0,10000,6,32,32,3,3,3,1103.0,1103,1103,3,1,0,0,0,0,,462.0,755.0,6
2584,253,64.0,7360,7,0,0,4,4,5,1222.0,1222,1222,4,2,0,0,0,0,,615.0,24.0,6
2585,1518,60.0,8400,5,69,11,3,3,5,720.0,1052,2192,4,1,4,0,0,0,,240.0,378.0,8
2586,2035,50.0,9000,6,70,57,3,3,3,780.0,780,1375,4,1,4,0,0,0,,544.0,0.0,6
2587,2919,21.0,1526,4,36,36,3,3,3,546.0,546,1092,3,0,0,0,0,0,,0.0,0.0,5
2588,1540,70.0,12392,7,58,8,3,3,5,832.0,1218,2161,4,3,3,0,0,0,,506.0,435.0,8
2589,2120,69.54596100278552,14217,5,13,13,3,4,4,1022.0,1022,1022,3,1,0,0,0,0,,747.0,550.0,6
2590,1674,33.0,4113,6,6,6,4,4,5,1337.0,1337,1337,4,3,3,0,0,0,,511.0,0.0,5
2591,256,80.0,8816,6,39,39,3,3,4,1010.0,1052,1052,3,1,0,0,0,0,,440.0,504.0,6
2592,2361,71.0,9353,4,36,36,3,3,4,864.0,864,864,3,1,0,0,0,0,,280.0,0.0,5
2593,978,21.0,1477,4,39,39,3,4,3,630.0,630,630,3,1,0,0,0,0,,286.0,509.0,3
2594,2280,62.0,6710,6,11,10,3,5,5,920.0,936,936,3,3,0,0,0,0,,460.0,16.0,3
2595,2095,82.0,11287,7,18,18,4,4,4,807.0,1175,1982,4,3,3,0,0,0,,575.0,421.0,7
2596,1709,99.0,12099,8,3,3,4,5,5,1136.0,1136,2468,4,3,4,0,1,0,,872.0,970.0,10
2597,2801,75.0,9750,7,8,8,3,4,5,1108.0,1108,2097,4,2,3,0,0,0,,583.0,975.0,8
2598,1246,60.0,11556,5,56,56,3,3,5,720.0,882,882,4,1,0,0,0,0,,240.0,148.0,4
2599,2373,21.0,1680,6,34,34,3,3,3,483.0,483,987,3,1,1,0,0,0,,288.0,0.0,5
2600,1055,98.0,12704,8,1,1,4,5,5,1582.0,1582,1582,4,3,0,0,1,0,,905.0,1012.0,7
2601,2017,51.0,6120,5,81,57,3,3,4,756.0,903,1281,4,1,0,0,0,0,,379.0,351.0,6
2602,1099,84.0,9660,8,11,11,4,4,5,1173.0,1182,2199,4,3,3,0,1,0,,516.0,0.0,9
2603,1344,69.54596100278552,6120,5,63,13,3,0,4,0.0,808,808,3,1,0,0,0,0,,164.0,0.0,6
2604,835,69.54596100278552,28698,5,42,42,3,3,3,1013.0,1160,2126,3,3,0,0,0,0,,538.0,249.0,7
2605,1117,91.0,12274,7,0,0,4,4,5,1417.0,1428,1428,5,2,0,0,0,0,,554.0,0.0,6
2606,2043,55.0,4388,5,77,57,3,3,5,672.0,840,840,3,0,3,0,0,0,,0.0,116.0,5
2607,2085,39.0,3869,5,23,23,4,3,4,1038.0,1038,1038,3,2,0,0,0,0,,264.0,283.0,5
2608,410,24.0,2308,6,33,33,3,4,3,804.0,804,1548,3,2,3,0,0,0,,440.0,306.0,7
2609,2650,40.0,4400,6,86,56,3,2,3,648.0,734,1118,3,1,0,0,0,0,,440.0,0.0,6
2610,2867,70.0,14210,6,76,47,3,3,5,697.0,1104,1801,3,1,4,0,0,0,,365.0,0.0,8
2611,1668,61.0,9758,5,36,36,3,3,3,950.0,950,950,3,1,0,0,0,0,,280.0,412.0,5
2612,1161,35.0,4017,7,2,1,4,4,5,625.0,625,1250,4,3,0,0,0,0,,625.0,0.0,5
2613,2122,105.0,11249,6,12,12,4,4,5,1200.0,1200,1200,4,2,0,0,0,0,,521.0,334.0,6
2614,2539,80.0,9600,5,39,39,3,3,4,1141.0,1141,1141,3,1,0,0,0,0,,568.0,602.0,6
2615,1047,53.0,4043,6,31,31,3,4,3,1069.0,1069,1069,3,2,0,0,0,0,,440.0,559.0,4
2616,1445,69.54596100278552,9200,5,33,28,3,4,3,938.0,938,938,3,1,0,0,0,0,,308.0,280.0,5
2617,541,63.0,13072,5,5,5,3,4,5,1114.0,1114,1114,4,0,0,0,0,0,,0.0,0.0,6
2618,569,69.54596100278552,3830,6,1,1,4,4,5,1726.0,1726,1726,4,3,4,1,0,0,,561.0,0.0,6
2619,1276,59.0,7227,6,54,54,3,3,4,832.0,832,832,4,1,0,0,0,0,,528.0,0.0,4
2620,918,53.0,7155,7,91,19,3,3,5,600.0,628,1228,3,1,4,0,0,0,,215.0,0.0,6
2621,326,69.54596100278552,11875,5,11,11,3,4,5,1344.0,1344,1344,3,1,4,0,0,0,,686.0,0.0,7
2622,1936,71.0,8540,5,51,4,3,3,3,925.0,925,925,4,1,0,0,0,0,,252.0,114.0,5
2623,895,64.0,6410,4,50,50,3,3,3,876.0,876,876,3,1,0,0,0,0,,320.0,332.0,5
2624,257,82.0,11105,5,14,14,3,4,4,870.0,965,965,3,1,0,0,0,0,,580.0,870.0,4
2625,1241,90.0,13200,6,50,50,3,3,5,1395.0,1570,1570,3,2,3,0,0,0,,441.0,958.0,5
2626,1545,50.0,7000,6,82,10,3,3,3,894.0,919,919,3,1,0,0,0,0,,195.0,299.0,5
2627,1189,80.0,11040,6,37,4,4,3,5,1258.0,1258,1258,4,2,0,0,0,0,,528.0,656.0,5
2628,270,69.54596100278552,4426,6,6,6,4,4,5,848.0,848,848,4,2,0,0,0,0,,420.0,662.0,3
2629,2066,99.0,16779,5,87,11,3,4,2,671.0,1567,2654,3,1,4,0,0,1,,638.0,267.0,11
2630,693,60.0,10440,5,99,28,3,3,4,440.0,682,1230,3,1,0,0,0,0,,440.0,0.0,5
2631,1259,60.0,10836,5,86,58,3,3,5,892.0,1254,1436,3,1,4,0,0,0,,1488.0,0.0,7
2632,2916,80.0,13384,5,37,27,3,3,2,1104.0,1360,1360,3,2,3,0,0,0,,336.0,119.0,8
2633,2321,42.0,13751,7,1,0,4,4,5,1700.0,1700,2212,4,3,4,0,0,0,,773.0,60.0,9
2634,1977,56.0,4480,5,85,57,3,2,3,1022.0,1022,1022,2,1,4,0,0,0,,184.0,782.0,4
2635,1895,69.54596100278552,11382,6,43,43,3,3,3,1130.0,1374,1374,3,2,3,0,0,0,,286.0,54.0,7
2636,1240,76.0,9120,6,50,50,3,3,5,1261.0,1261,1261,3,2,3,0,0,0,,433.0,662.0,6
2637,85,88.0,11782,5,49,15,3,3,3,1109.0,1155,1155,4,1,0,0,0,0,,576.0,899.0,6
2638,1823,85.0,6970,4,46,46,3,3,3,1040.0,1120,1120,2,2,0,0,0,0,,544.0,932.0,5
2639,825,77.0,11422,8,2,1,4,5,5,1838.0,1838,1838,4,2,4,1,0,0,,524.0,1359.0,7
2640,110,80.0,8000,7,8,8,4,4,5,1492.0,1492,1492,4,2,4,0,0,0,,596.0,833.0,6
2641,697,90.0,15660,5,99,6,3,3,3,240.0,810,1306,4,1,0,0,0,0,,472.0,0.0,6
2642,2297,50.0,6723,5,36,36,3,4,3,796.0,796,796,3,0,0,0,0,0,,0.0,796.0,5
2643,1231,75.0,7875,5,47,47,3,3,4,1144.0,1144,1144,3,1,0,0,0,0,,456.0,572.0,6
2644,1355,69.54596100278552,9144,5,68,26,3,3,4,883.0,988,1505,3,1,0,0,0,0,,240.0,399.0,8
2645,968,85.0,14601,9,3,3,5,5,5,1838.0,1838,1838,5,3,4,1,0,0,,765.0,1260.0,8
2646,584,69.54596100278552,12732,7,35,35,3,3,3,752.0,1285,2067,4,2,3,0,0,0,,784.0,560.0,7
2647,1315,60.0,6000,5,103,3,4,2,5,572.0,884,1540,4,0,0,0,0,0,,0.0,0.0,7
2648,1606,60.0,6600,5,26,5,3,3,5,816.0,816,816,3,3,0,0,0,0,,816.0,816.0,4
2649,206,110.0,8472,5,47,47,2,4,3,816.0,816,816,3,1,0,0,0,0,,516.0,104.0,5
2650,1685,96.0,12469,9,1,0,5,5,5,1790.0,1816,1816,5,3,4,1,1,0,,730.0,1151.0,7
2651,2016,52.0,6240,5,77,15,3,3,5,966.0,1014,1426,3,1,4,0,0,0,,230.0,0.0,6
2652,869,69.54596100278552,11250,7,8,8,4,4,5,944.0,944,1870,4,2,0,0,0,0,,608.0,0.0,6
2653,2135,97.0,11800,5,33,33,3,4,3,864.0,894,894,3,1,0,0,0,0,,440.0,663.0,5
2654,2346,69.54596100278552,18800,6,30,30,3,4,3,796.0,790,1574,3,3,3,0,0,0,,566.0,712.0,6
2655,2430,53.0,4045,7,0,0,4,4,5,1356.0,1500,1500,4,3,4,0,0,0,,648.0,1070.0,6
2656,2198,55.0,10594,5,81,57,3,3,2,768.0,789,789,3,1,0,0,0,0,,200.0,0.0,5
2657,2652,50.0,6000,5,51,51,3,3,3,960.0,960,960,3,1,0,0,0,0,,576.0,576.0,5
2658,27,70.0,8400,4,40,40,3,3,3,882.0,882,882,3,3,0,0,0,0,,525.0,804.0,4
2659,241,83.0,10420,6,1,1,3,4,5,1212.0,1212,1212,4,2,0,0,0,0,,460.0,36.0,6
2660,906,70.0,6300,5,71,59,3,3,3,832.0,832,1268,3,1,4,0,0,0,,250.0,832.0,7
2661,1506,60.0,12180,5,70,1,3,3,4,585.0,585,1053,5,0,0,0,0,0,,0.0,0.0,5
2662,2098,77.0,9965,8,1,0,4,5,5,1466.0,1466,2828,4,2,3,0,0,1,,1052.0,1150.0,11
2663,1435,69.54596100278552,8696,7,11,10,3,4,5,1418.0,1418,1418,4,2,3,0,0,0,,558.0,1308.0,5
2664,2213,126.0,13108,5,56,56,3,0,2,0.0,1226,1226,3,3,4,0,0,0,,400.0,0.0,7
2665,1274,60.0,8064,6,60,58,3,3,5,768.0,819,1320,3,1,0,0,0,0,,576.0,315.0,5
2666,743,51.0,6120,2,73,59,2,3,2,264.0,800,800,2,0,1,0,0,0,,0.0,0.0,4
2667,1737,73.0,8899,7,0,0,4,4,5,1340.0,1340,1340,4,3,0,0,0,0,,396.0,24.0,6
2668,2797,67.0,10566,8,7,7,4,4,5,1090.0,1090,2214,4,3,3,0,0,0,,646.0,920.0,8
2669,2185,74.0,6882,4,52,52,3,0,3,0.0,1152,1152,2,0,0,0,0,0,,0.0,0.0,6
